Date,SOI_index
2023-11-20,-0.48
2023-11-27,-0.33999999999999997
2023-12-04,-0.1977880184331797
2023-12-11,-0.04193548387096775
2023-12-18,0.11612903225806451
2023-12-25,0.27419354838709675
2024-01-01,0.432258064516129
2024-01-08,0.2548387096774194
2024-01-15,-0.1741935483870967
2024-01-22,-0.6032258064516128
2024-01-29,-1.0322580645161288
2024-02-05,-1.285062768155093
2024-02-12,-0.903448275862069
2024-02-19,-0.46896551724137936
2024-02-26,-0.034482758620689793
2024-03-04,0.3302081678054981
2024-03-11,0.2645161290322581
2024-03-18,0.1290322580645161
2024-03-25,-0.006451612903225862
2024-04-01,-0.14193548387096783
2024-04-08,-0.10666666666666667
2024-04-15,0.05666666666666665
2024-04-22,0.22
2024-04-29,0.3833333333333333
2024-05-06,0.46210445468509986
2024-05-13,0.3548387096774194
2024-05-20,0.24193548387096772
2024-05-27,0.1290322580645161
2024-06-03,0.013041474654377863
2024-06-10,-0.13999999999999999
2024-06-17,-0.30333333333333334
2024-06-24,-0.4666666666666667
2024-07-01,-0.63
2024-07-08,-0.4935483870967742
2024-07-15,-0.13225806451612898
2024-07-22,0.2290322580645162
2024-07-29,0.5903225806451614
2024-08-05,0.8317972350230416
2024-08-12,0.6419354838709678
2024-08-19,0.4161290322580645
2024-08-26,0.1903225806451613
2024-09-02,-0.028018433179723523
2024-09-09,-1.0903976134711359e-17
2024-09-16,0.13999999999999999
2024-09-23,0.27999999999999997
2024-09-30,0.42
2024-10-07,0.5
2024-10-14,0.5
2024-10-21,0.5
2024-10-28,0.5
2024-11-04,0.5199999999999999
2024-11-11,0.6633333333333333
2024-11-18,0.8266666666666668
2024-11-25,0.99
2024-12-02,1.1453917050691245
2024-12-09,1.0387096774193547
2024-12-16,0.8129032258064515
2024-12-23,0.5870967741935483
2024-12-30,0.3612903225806451
2025-01-06,0.22534562211981565
2025-01-13,0.2870967741935484
2025-01-20,0.3548387096774194
2025-01-27,0.4225806451612903
2025-02-03,0.5045424621461488
2025-02-10,0.7571428571428571
2025-02-17,1.0571428571428572
2025-02-24,1.3571428571428572
2025-03-03,1.6221856484529293
2025-03-10,1.4677419354838708
2025-03-17,1.196774193548387
2025-03-24,0.9258064516129032
2025-03-31,0.6548387096774194
2025-04-07,0.49000000000000005
2025-04-14,0.4666666666666667
2025-04-21,0.44333333333333336
2025-04-28,0.42
2025-05-05,0.39682027649769586
2025-05-12,0.3741935483870968
2025-05-19,0.35161290322580646
2025-05-26,0.32903225806451614
2025-06-02,0.30834101382488477
2025-06-09,0.35
2025-06-16,0.42
