Date,TA_Index
2023-07-10,1.1034246575342466
2023-07-17,1.1112876712328768
2023-07-24,1.119150684931507
2023-07-31,1.1270136986301371
2023-08-07,1.134876712328767
2023-08-14,1.1427397260273973
2023-08-21,1.1506027397260274
2023-08-28,1.1584657534246576
2023-09-04,1.1663287671232878
2023-09-11,1.1741917808219178
2023-09-18,1.182054794520548
2023-09-25,1.1899178082191781
2023-10-02,1.1977808219178083
2023-10-09,1.2056438356164383
2023-10-16,1.2135068493150685
2023-10-23,1.2213698630136987
2023-10-30,1.2292328767123288
2023-11-06,1.237095890410959
2023-11-13,1.244958904109589
2023-11-20,1.2528219178082192
2023-11-27,1.2606849315068493
2023-12-04,1.2685479452054795
2023-12-11,1.2764109589041097
2023-12-18,1.2842739726027397
2023-12-25,1.2921369863013699
2024-01-01,1.3
2024-01-08,1.300191256830601
2024-01-15,1.3003825136612022
2024-01-22,1.3005737704918032
2024-01-29,1.3007650273224045
2024-02-05,1.3009562841530056
2024-02-12,1.3011475409836066
2024-02-19,1.3013387978142077
2024-02-26,1.3015300546448088
2024-03-04,1.3017213114754098
2024-03-11,1.3019125683060109
2024-03-18,1.3021038251366122
2024-03-25,1.3022950819672132
2024-04-01,1.3024863387978143
2024-04-08,1.3026775956284153
2024-04-15,1.3028688524590164
2024-04-22,1.3030601092896175
2024-04-29,1.3032513661202185
2024-05-06,1.3034426229508198
2024-05-13,1.3036338797814209
2024-05-20,1.303825136612022
2024-05-27,1.304016393442623
2024-06-03,1.304207650273224
2024-06-10,1.3043989071038251
2024-06-17,1.3045901639344262
2024-06-24,1.3047814207650275
2024-07-01,1.3049726775956285
2024-07-08,1.3051639344262296
2024-07-15,1.3053551912568306
2024-07-22,1.3055464480874317
2024-07-29,1.3057377049180328
2024-08-05,1.3059289617486338
2024-08-12,1.306120218579235
2024-08-19,1.3063114754098362
2024-08-26,1.3065027322404372
2024-09-02,1.3066939890710383
2024-09-09,1.3068852459016393
2024-09-16,1.3070765027322404
2024-09-23,1.3072677595628417
2024-09-30,1.3074590163934428
2024-10-07,1.3076502732240438
2024-10-14,1.3078415300546449
2024-10-21,1.308032786885246
2024-10-28,1.308224043715847
2024-11-04,1.308415300546448
2024-11-11,1.3086065573770493
2024-11-18,1.3087978142076504
2024-11-25,1.3089890710382515
2024-12-02,1.3091803278688525
2024-12-09,1.3093715846994536
2024-12-16,1.3095628415300546
2024-12-23,1.3097540983606557
2024-12-30,1.309945355191257
