series,n_obs,adf_statistic,p_value,critical_1%,critical_5%,critical_10%,stationary,trend_exists,crop,session,state,variable,category
soybean_harvesting_UT_TMIN,468,-4.526418458048428,0.0001761197800235328,-3.444836032925901,-2.8679272692747415,-2.5701721745036776,Yes,No,soybean,harvesting,UT,TMIN,Soybean Harvesting
soybean_harvesting_UT_AWND,468,-2.071485493731255,0.256133892677969,-3.4447721346720885,-2.8678991615065095,-2.570157193174823,No,Yes,soybean,harvesting,UT,AWND,Soybean Harvesting
soybean_harvesting_VA_TMAX,468,-5.689608541960744,8.128333270190612e-07,-3.444900499925237,-2.8679556266351653,-2.570187288941969,Yes,No,soybean,harvesting,VA,TMAX,Soybean Harvesting
soybean_harvesting_VA_TMIN,468,-3.3511378729221204,0.012741725793319763,-3.4448040131772584,-2.8679131843980197,-2.5701646673107112,Yes,No,soybean,harvesting,VA,TMIN,Soybean Harvesting
soybean_harvesting_VA_AWND,468,-3.263246319250599,0.016603458996804047,-3.4448040131772584,-2.8679131843980197,-2.5701646673107112,Yes,No,soybean,harvesting,VA,AWND,Soybean Harvesting
soybean_harvesting_VT_TMAX,468,-4.7851355777239615,5.806094606086532e-05,-3.444932949082776,-2.867969899953726,-2.57019489663276,Yes,No,soybean,harvesting,VT,TMAX,Soybean Harvesting
soybean_harvesting_VT_TMIN,468,-4.141059637070151,0.0008277585341719162,-3.4448040131772584,-2.8679131843980197,-2.5701646673107112,Yes,No,soybean,harvesting,VT,TMIN,Soybean Harvesting
soybean_harvesting_VT_AWND,468,-2.2839607016438728,0.17719315532369972,-3.444932949082776,-2.867969899953726,-2.57019489663276,No,Yes,soybean,harvesting,VT,AWND,Soybean Harvesting
soybean_harvesting_WA_TMAX,468,-4.63986319938233,0.00010899394158248171,-3.444836032925901,-2.8679272692747415,-2.5701721745036776,Yes,No,soybean,harvesting,WA,TMAX,Soybean Harvesting
soybean_harvesting_WA_TMIN,468,-4.779592557486027,5.949142910338601e-05,-3.444836032925901,-2.8679272692747415,-2.5701721745036776,Yes,No,soybean,harvesting,WA,TMIN,Soybean Harvesting
soybean_harvesting_WA_AWND,468,-5.05575486263586,1.7194024494924076e-05,-3.444583778100581,-2.8678163032301995,-2.570113030490433,Yes,No,soybean,harvesting,WA,AWND,Soybean Harvesting
soybean_harvesting_WI_TMAX,468,-3.9504130785512226,0.0016936194125379495,-3.444836032925901,-2.8679272692747415,-2.5701721745036776,Yes,No,soybean,harvesting,WI,TMAX,Soybean Harvesting
soybean_harvesting_WI_TMIN,468,-3.7353203117925577,0.003642897882133337,-3.444836032925901,-2.8679272692747415,-2.5701721745036776,Yes,No,soybean,harvesting,WI,TMIN,Soybean Harvesting
soybean_harvesting_WI_AWND,468,-2.5471298729599408,0.10442403461356686,-3.444900499925237,-2.8679556266351653,-2.570187288941969,No,Yes,soybean,harvesting,WI,AWND,Soybean Harvesting
soybean_harvesting_WV_TMAX,468,-5.523517546405062,1.8546878979654001e-06,-3.444932949082776,-2.867969899953726,-2.57019489663276,Yes,No,soybean,harvesting,WV,TMAX,Soybean Harvesting
soybean_harvesting_WV_TMIN,468,-3.7566807022855833,0.003382959211924854,-3.444836032925901,-2.8679272692747415,-2.5701721745036776,Yes,No,soybean,harvesting,WV,TMIN,Soybean Harvesting
soybean_harvesting_WV_AWND,468,-4.333931010160776,0.0003878034429254986,-3.4449982835447894,-2.8679986379826814,-2.5702102140862397,Yes,No,soybean,harvesting,WV,AWND,Soybean Harvesting
soybean_harvesting_WY_TMAX,468,-5.122716615842723,1.2617059441588853e-05,-3.444836032925901,-2.8679272692747415,-2.5701721745036776,Yes,No,soybean,harvesting,WY,TMAX,Soybean Harvesting
soybean_harvesting_WY_TMIN,468,-4.173414385007014,0.0007306054135744935,-3.444836032925901,-2.8679272692747415,-2.5701721745036776,Yes,No,soybean,harvesting,WY,TMIN,Soybean Harvesting
soybean_harvesting_WY_AWND,468,-6.994515815913512,7.594169290614956e-10,-3.4445220811896657,-2.8677891615873192,-2.5700985643950656,Yes,No,soybean,harvesting,WY,AWND,Soybean Harvesting
wheat_planting_AK_TMAX,792,-3.5951412758486243,0.005854598403426889,-3.4388710830827125,-2.8653008652386576,-2.568772659807725,Yes,No,wheat,planting,AK,TMAX,Wheat Planting
wheat_planting_AK_TMIN,792,-4.020831828617548,0.0013052732010870739,-3.4388710830827125,-2.8653008652386576,-2.568772659807725,Yes,No,wheat,planting,AK,TMIN,Wheat Planting
wheat_planting_AK_AWND,792,-0.5286198278363164,0.8863094949920514,-3.4388710830827125,-2.8653008652386576,-2.568772659807725,No,Yes,wheat,planting,AK,AWND,Wheat Planting
wheat_planting_AL_TMAX,792,-4.303878894419961,0.0004373918610549459,-3.4388710830827125,-2.8653008652386576,-2.568772659807725,Yes,No,wheat,planting,AL,TMAX,Wheat Planting
wheat_planting_AL_TMIN,792,-4.597798896070989,0.0001303816834234031,-3.4388710830827125,-2.8653008652386576,-2.568772659807725,Yes,No,wheat,planting,AL,TMIN,Wheat Planting
wheat_planting_AL_AWND,792,-2.381978340942519,0.14688762428365015,-3.4388710830827125,-2.8653008652386576,-2.568772659807725,No,Yes,wheat,planting,AL,AWND,Wheat Planting
wheat_planting_AR_TMAX,792,-4.196157749309466,0.0006688376149338101,-3.4388710830827125,-2.8653008652386576,-2.568772659807725,Yes,No,wheat,planting,AR,TMAX,Wheat Planting
wheat_planting_AR_TMIN,792,-4.690980946818922,8.749771946364271e-05,-3.4388710830827125,-2.8653008652386576,-2.568772659807725,Yes,No,wheat,planting,AR,TMIN,Wheat Planting
wheat_planting_AR_AWND,792,-2.516027788346801,0.11162313432140003,-3.4388710830827125,-2.8653008652386576,-2.568772659807725,No,Yes,wheat,planting,AR,AWND,Wheat Planting
wheat_planting_AZ_TMAX,792,-4.688006409957206,8.862852930254737e-05,-3.4388710830827125,-2.8653008652386576,-2.568772659807725,Yes,No,wheat,planting,AZ,TMAX,Wheat Planting
wheat_planting_AZ_TMIN,792,-4.879128325804261,3.828781648570707e-05,-3.4388710830827125,-2.8653008652386576,-2.568772659807725,Yes,No,wheat,planting,AZ,TMIN,Wheat Planting
wheat_planting_AZ_AWND,792,-3.9595891143487796,0.0016375414950260952,-3.4388710830827125,-2.8653008652386576,-2.568772659807725,Yes,No,wheat,planting,AZ,AWND,Wheat Planting
wheat_planting_CA_TMAX,792,-4.191489127403631,0.0006811019374445892,-3.4388710830827125,-2.8653008652386576,-2.568772659807725,Yes,No,wheat,planting,CA,TMAX,Wheat Planting
wheat_planting_CA_TMIN,792,-3.72243109959818,0.003808478063194032,-3.4388710830827125,-2.8653008652386576,-2.568772659807725,Yes,No,wheat,planting,CA,TMIN,Wheat Planting
wheat_planting_CA_AWND,792,-3.197152032602189,0.020150123730948724,-3.4388710830827125,-2.8653008652386576,-2.568772659807725,Yes,No,wheat,planting,CA,AWND,Wheat Planting
wheat_planting_CO_TMAX,792,-5.342127161959436,4.4762450693008885e-06,-3.4388710830827125,-2.8653008652386576,-2.568772659807725,Yes,No,wheat,planting,CO,TMAX,Wheat Planting
wheat_planting_CO_TMIN,792,-4.653749111078575,0.0001027015405991657,-3.4388710830827125,-2.8653008652386576,-2.568772659807725,Yes,No,wheat,planting,CO,TMIN,Wheat Planting
wheat_planting_CO_AWND,792,-2.7362677591009597,0.06796986292771419,-3.4388710830827125,-2.8653008652386576,-2.568772659807725,No,Yes,wheat,planting,CO,AWND,Wheat Planting
wheat_planting_CT_TMAX,792,-4.421282363736532,0.0002721211278427017,-3.4388710830827125,-2.8653008652386576,-2.568772659807725,Yes,No,wheat,planting,CT,TMAX,Wheat Planting
wheat_planting_CT_TMIN,792,-3.5540208964130926,0.006703394031658971,-3.4388710830827125,-2.8653008652386576,-2.568772659807725,Yes,No,wheat,planting,CT,TMIN,Wheat Planting
wheat_planting_CT_AWND,792,-2.598113351366939,0.0933878266329563,-3.4388710830827125,-2.8653008652386576,-2.568772659807725,No,Yes,wheat,planting,CT,AWND,Wheat Planting
wheat_planting_DE_TMAX,792,-5.174757334367738,9.897588077525873e-06,-3.4388710830827125,-2.8653008652386576,-2.568772659807725,Yes,No,wheat,planting,DE,TMAX,Wheat Planting
wheat_planting_DE_TMIN,792,-4.434600696205036,0.00025766340204505284,-3.4388710830827125,-2.8653008652386576,-2.568772659807725,Yes,No,wheat,planting,DE,TMIN,Wheat Planting
wheat_planting_DE_AWND,791,-3.575248571761295,0.006252239043653625,-3.438882201132452,-2.865305765357574,-2.568775270215655,Yes,No,wheat,planting,DE,AWND,Wheat Planting
wheat_planting_FL_TMAX,792,-3.9902781113326125,0.001462282243256235,-3.4388710830827125,-2.8653008652386576,-2.568772659807725,Yes,No,wheat,planting,FL,TMAX,Wheat Planting
wheat_planting_FL_TMIN,792,-3.644930949992372,0.004957913692669468,-3.4388710830827125,-2.8653008652386576,-2.568772659807725,Yes,No,wheat,planting,FL,TMIN,Wheat Planting
wheat_planting_FL_AWND,792,-15.597206454455895,1.8484343179045592e-28,-3.4386546523763837,-2.865205472974755,-2.568721842653421,Yes,No,wheat,planting,FL,AWND,Wheat Planting
wheat_planting_GA_TMAX,792,-4.54980434145043,0.0001596711343868303,-3.4388710830827125,-2.8653008652386576,-2.568772659807725,Yes,No,wheat,planting,GA,TMAX,Wheat Planting
wheat_planting_GA_TMIN,792,-4.892316564986817,3.609542936989414e-05,-3.4388710830827125,-2.8653008652386576,-2.568772659807725,Yes,No,wheat,planting,GA,TMIN,Wheat Planting
wheat_planting_GA_AWND,792,-2.4344532124623144,0.13224737958138577,-3.4388710830827125,-2.8653008652386576,-2.568772659807725,No,Yes,wheat,planting,GA,AWND,Wheat Planting
wheat_planting_HI_TMAX,792,-3.356686508612315,0.01252708122902591,-3.4388710830827125,-2.8653008652386576,-2.568772659807725,Yes,No,wheat,planting,HI,TMAX,Wheat Planting
wheat_planting_HI_TMIN,792,-2.523387438410234,0.1098871065456119,-3.4388710830827125,-2.8653008652386576,-2.568772659807725,No,Yes,wheat,planting,HI,TMIN,Wheat Planting
wheat_planting_HI_AWND,792,-9.993055488812942,1.9727886683296573e-17,-3.4386757994332813,-2.865214793881868,-2.5687268080213355,Yes,No,wheat,planting,HI,AWND,Wheat Planting
wheat_planting_IA_TMAX,792,-3.775726746950965,0.0031656576887718266,-3.4388710830827125,-2.8653008652386576,-2.568772659807725,Yes,No,wheat,planting,IA,TMAX,Wheat Planting
wheat_planting_IA_TMIN,792,-4.458185551947888,0.00023383223369584418,-3.4388710830827125,-2.8653008652386576,-2.568772659807725,Yes,No,wheat,planting,IA,TMIN,Wheat Planting
wheat_planting_IA_AWND,792,-3.680621791787263,0.0043941313019847566,-3.4388710830827125,-2.8653008652386576,-2.568772659807725,Yes,No,wheat,planting,IA,AWND,Wheat Planting
wheat_planting_ID_TMAX,792,-5.26555588352143,6.450727790779881e-06,-3.4388710830827125,-2.8653008652386576,-2.568772659807725,Yes,No,wheat,planting,ID,TMAX,Wheat Planting
wheat_planting_ID_TMIN,792,-5.153847574434148,1.0914161595860798e-05,-3.4388710830827125,-2.8653008652386576,-2.568772659807725,Yes,No,wheat,planting,ID,TMIN,Wheat Planting
wheat_planting_ID_AWND,792,-5.166036768314118,1.0309896923070007e-05,-3.4387184182983686,-2.865233578638179,-2.5687368149338816,Yes,No,wheat,planting,ID,AWND,Wheat Planting
wheat_planting_IL_TMAX,792,-3.9601492195505283,0.0016341750061894475,-3.4388710830827125,-2.8653008652386576,-2.568772659807725,Yes,No,wheat,planting,IL,TMAX,Wheat Planting
wheat_planting_IL_TMIN,792,-4.499654211458644,0.00019692299435141217,-3.4388710830827125,-2.8653008652386576,-2.568772659807725,Yes,No,wheat,planting,IL,TMIN,Wheat Planting
wheat_planting_IL_AWND,792,-4.502183401510169,0.00019486128806935578,-3.4388710830827125,-2.8653008652386576,-2.568772659807725,Yes,No,wheat,planting,IL,AWND,Wheat Planting
wheat_planting_IN_TMAX,792,-4.079566705397958,0.0010466494147658178,-3.4388710830827125,-2.8653008652386576,-2.568772659807725,Yes,No,wheat,planting,IN,TMAX,Wheat Planting
wheat_planting_IN_TMIN,792,-4.643008006665273,0.00010753740131802086,-3.4388710830827125,-2.8653008652386576,-2.568772659807725,Yes,No,wheat,planting,IN,TMIN,Wheat Planting
wheat_planting_IN_AWND,792,-3.0591480380295932,0.029727878798262313,-3.4388710830827125,-2.8653008652386576,-2.568772659807725,Yes,No,wheat,planting,IN,AWND,Wheat Planting
wheat_planting_KS_TMAX,792,-4.377645745424865,0.0003250714260813498,-3.4388710830827125,-2.8653008652386576,-2.568772659807725,Yes,No,wheat,planting,KS,TMAX,Wheat Planting
wheat_planting_KS_TMIN,792,-4.574934090734818,0.0001436310643887788,-3.4388710830827125,-2.8653008652386576,-2.568772659807725,Yes,No,wheat,planting,KS,TMIN,Wheat Planting
wheat_planting_KS_AWND,792,-2.6703503527458086,0.07931097383155178,-3.4388710830827125,-2.8653008652386576,-2.568772659807725,No,Yes,wheat,planting,KS,AWND,Wheat Planting
wheat_planting_KY_TMAX,792,-4.330768967080762,0.00039275938171175906,-3.4388710830827125,-2.8653008652386576,-2.568772659807725,Yes,No,wheat,planting,KY,TMAX,Wheat Planting
wheat_planting_KY_TMIN,792,-4.474493464463454,0.00021859483071721273,-3.4388710830827125,-2.8653008652386576,-2.568772659807725,Yes,No,wheat,planting,KY,TMIN,Wheat Planting
wheat_planting_KY_AWND,792,-2.6248306810665287,0.08797309224723976,-3.4388710830827125,-2.8653008652386576,-2.568772659807725,No,Yes,wheat,planting,KY,AWND,Wheat Planting
wheat_planting_LA_TMAX,792,-3.9465069488489966,0.001718028131510474,-3.4388710830827125,-2.8653008652386576,-2.568772659807725,Yes,No,wheat,planting,LA,TMAX,Wheat Planting
wheat_planting_LA_TMIN,792,-4.482038410631989,0.00021186891513343112,-3.4388710830827125,-2.8653008652386576,-2.568772659807725,Yes,No,wheat,planting,LA,TMIN,Wheat Planting
wheat_planting_LA_AWND,792,-2.826362585747483,0.0546056142923514,-3.4388710830827125,-2.8653008652386576,-2.568772659807725,No,Yes,wheat,planting,LA,AWND,Wheat Planting
wheat_planting_MA_TMAX,792,-4.615940101659356,0.00012070763675240637,-3.4388710830827125,-2.8653008652386576,-2.568772659807725,Yes,No,wheat,planting,MA,TMAX,Wheat Planting
wheat_planting_MA_TMIN,792,-4.267779592006335,0.000504877444562433,-3.4388710830827125,-2.8653008652386576,-2.568772659807725,Yes,No,wheat,planting,MA,TMIN,Wheat Planting
wheat_planting_MA_AWND,792,-2.5309412266975886,0.10812632355064644,-3.4388710830827125,-2.8653008652386576,-2.568772659807725,No,Yes,wheat,planting,MA,AWND,Wheat Planting
wheat_planting_MD_TMAX,792,-5.087373107367903,1.4862161684936374e-05,-3.4388710830827125,-2.8653008652386576,-2.568772659807725,Yes,No,wheat,planting,MD,TMAX,Wheat Planting
wheat_planting_MD_TMIN,792,-4.153080549917382,0.0007903279927470386,-3.4388710830827125,-2.8653008652386576,-2.568772659807725,Yes,No,wheat,planting,MD,TMIN,Wheat Planting
wheat_planting_MD_AWND,792,-3.3384737458110116,0.013243879871365433,-3.4388710830827125,-2.8653008652386576,-2.568772659807725,Yes,No,wheat,planting,MD,AWND,Wheat Planting
wheat_planting_ME_TMAX,792,-4.0116995601043826,0.001350472847593477,-3.4388710830827125,-2.8653008652386576,-2.568772659807725,Yes,No,wheat,planting,ME,TMAX,Wheat Planting
wheat_planting_ME_TMIN,792,-3.549314538150192,0.006807320599367109,-3.4388710830827125,-2.8653008652386576,-2.568772659807725,Yes,No,wheat,planting,ME,TMIN,Wheat Planting
wheat_planting_ME_AWND,792,-2.1326245179492105,0.2316000294906524,-3.4388710830827125,-2.8653008652386576,-2.568772659807725,No,Yes,wheat,planting,ME,AWND,Wheat Planting
wheat_planting_MI_TMAX,792,-3.902427147238148,0.002017057073116906,-3.4388710830827125,-2.8653008652386576,-2.568772659807725,Yes,No,wheat,planting,MI,TMAX,Wheat Planting
wheat_planting_MI_TMIN,792,-4.306997477946355,0.00043198011875683536,-3.4388710830827125,-2.8653008652386576,-2.568772659807725,Yes,No,wheat,planting,MI,TMIN,Wheat Planting
wheat_planting_MI_AWND,792,-3.077528550807704,0.028261492616257912,-3.4388710830827125,-2.8653008652386576,-2.568772659807725,Yes,No,wheat,planting,MI,AWND,Wheat Planting
wheat_planting_MN_TMAX,792,-3.954593926648098,0.0016678511637162618,-3.4388710830827125,-2.8653008652386576,-2.568772659807725,Yes,No,wheat,planting,MN,TMAX,Wheat Planting
wheat_planting_MN_TMIN,792,-3.9287231353288647,0.0018333405969752814,-3.4388710830827125,-2.8653008652386576,-2.568772659807725,Yes,No,wheat,planting,MN,TMIN,Wheat Planting
wheat_planting_MN_AWND,792,-2.5951265018662903,0.09400870964574509,-3.4388710830827125,-2.8653008652386576,-2.568772659807725,No,Yes,wheat,planting,MN,AWND,Wheat Planting
wheat_planting_MO_TMAX,792,-3.9543795880200934,0.0016691633111416834,-3.4388710830827125,-2.8653008652386576,-2.568772659807725,Yes,No,wheat,planting,MO,TMAX,Wheat Planting
wheat_planting_MO_TMIN,792,-4.480161690591891,0.00021352328754792934,-3.4388710830827125,-2.8653008652386576,-2.568772659807725,Yes,No,wheat,planting,MO,TMIN,Wheat Planting
wheat_planting_MO_AWND,792,-2.2623095282154697,0.1844120857419183,-3.4388710830827125,-2.8653008652386576,-2.568772659807725,No,Yes,wheat,planting,MO,AWND,Wheat Planting
wheat_planting_MS_TMAX,792,-3.9595829109905,0.001637578816109329,-3.4388710830827125,-2.8653008652386576,-2.568772659807725,Yes,No,wheat,planting,MS,TMAX,Wheat Planting
wheat_planting_MS_TMIN,792,-4.32931813739408,0.00039505328292732987,-3.4388710830827125,-2.8653008652386576,-2.568772659807725,Yes,No,wheat,planting,MS,TMIN,Wheat Planting
wheat_planting_MS_AWND,792,-5.484237628108157,2.2486067371970183e-06,-3.4388710830827125,-2.8653008652386576,-2.568772659807725,Yes,No,wheat,planting,MS,AWND,Wheat Planting
wheat_planting_MT_TMAX,792,-5.153900698385328,1.0911455150501914e-05,-3.4388710830827125,-2.8653008652386576,-2.568772659807725,Yes,No,wheat,planting,MT,TMAX,Wheat Planting
wheat_planting_MT_TMIN,792,-5.474254230502717,2.3610450967428242e-06,-3.4388710830827125,-2.8653008652386576,-2.568772659807725,Yes,No,wheat,planting,MT,TMIN,Wheat Planting
wheat_planting_MT_AWND,792,-5.064975709419803,1.64797705230827e-05,-3.4388599939707056,-2.865295977855759,-2.5687700561872413,Yes,No,wheat,planting,MT,AWND,Wheat Planting
wheat_planting_NC_TMAX,792,-4.555955946425158,0.00015559383662620984,-3.4388710830827125,-2.8653008652386576,-2.568772659807725,Yes,No,wheat,planting,NC,TMAX,Wheat Planting
wheat_planting_NC_TMIN,792,-4.129037083522157,0.0008668521896791931,-3.4388710830827125,-2.8653008652386576,-2.568772659807725,Yes,No,wheat,planting,NC,TMIN,Wheat Planting
wheat_planting_NC_AWND,792,-1.9707152598634745,0.2995591711965021,-3.4388710830827125,-2.8653008652386576,-2.568772659807725,No,Yes,wheat,planting,NC,AWND,Wheat Planting
wheat_planting_ND_TMAX,792,-4.527550831084936,0.00017528746552092288,-3.4388710830827125,-2.8653008652386576,-2.568772659807725,Yes,No,wheat,planting,ND,TMAX,Wheat Planting
wheat_planting_ND_TMIN,792,-4.237228226638135,0.0005695470013819347,-3.4388710830827125,-2.8653008652386576,-2.568772659807725,Yes,No,wheat,planting,ND,TMIN,Wheat Planting
wheat_planting_ND_AWND,792,-17.31884611581163,5.4971639848076684e-30,-3.4386546523763837,-2.865205472974755,-2.568721842653421,Yes,No,wheat,planting,ND,AWND,Wheat Planting
wheat_planting_NE_TMAX,792,-4.397175759813556,0.00030026748781502904,-3.4388710830827125,-2.8653008652386576,-2.568772659807725,Yes,No,wheat,planting,NE,TMAX,Wheat Planting
wheat_planting_NE_TMIN,792,-4.664746122807022,9.79661582020027e-05,-3.4388710830827125,-2.8653008652386576,-2.568772659807725,Yes,No,wheat,planting,NE,TMIN,Wheat Planting
wheat_planting_NE_AWND,792,-5.284859868787781,5.885231407106847e-06,-3.4388710830827125,-2.8653008652386576,-2.568772659807725,Yes,No,wheat,planting,NE,AWND,Wheat Planting
wheat_planting_NH_TMAX,792,-4.3137431065062,0.00042048987047080293,-3.4388710830827125,-2.8653008652386576,-2.568772659807725,Yes,No,wheat,planting,NH,TMAX,Wheat Planting
wheat_planting_NH_TMIN,792,-3.720520596124102,0.003833599416922321,-3.4388710830827125,-2.8653008652386576,-2.568772659807725,Yes,No,wheat,planting,NH,TMIN,Wheat Planting
wheat_planting_NH_AWND,792,-2.3917057423481807,0.1440910994033383,-3.4388268991356936,-2.8652813916285518,-2.5687622857867782,No,Yes,wheat,planting,NH,AWND,Wheat Planting
wheat_planting_NJ_TMAX,792,-4.779671651722248,5.947078159840084e-05,-3.4388710830827125,-2.8653008652386576,-2.568772659807725,Yes,No,wheat,planting,NJ,TMAX,Wheat Planting
wheat_planting_NJ_TMIN,792,-3.9843769781065945,0.0014945639794641777,-3.4388710830827125,-2.8653008652386576,-2.568772659807725,Yes,No,wheat,planting,NJ,TMIN,Wheat Planting
wheat_planting_NJ_AWND,792,-1.9791045216510477,0.29580951531668886,-3.4388710830827125,-2.8653008652386576,-2.568772659807725,No,Yes,wheat,planting,NJ,AWND,Wheat Planting
wheat_planting_NM_TMAX,792,-5.113861902203825,1.3146603082533391e-05,-3.4388710830827125,-2.8653008652386576,-2.568772659807725,Yes,No,wheat,planting,NM,TMAX,Wheat Planting
wheat_planting_NM_TMIN,792,-4.2725246456425054,0.0004954772674249504,-3.4388710830827125,-2.8653008652386576,-2.568772659807725,Yes,No,wheat,planting,NM,TMIN,Wheat Planting
wheat_planting_NM_AWND,792,-2.683824483738894,0.07687940878771972,-3.4388710830827125,-2.8653008652386576,-2.568772659807725,No,Yes,wheat,planting,NM,AWND,Wheat Planting
wheat_planting_NV_TMAX,792,-4.501780803116281,0.00019518809226802018,-3.4388710830827125,-2.8653008652386576,-2.568772659807725,Yes,No,wheat,planting,NV,TMAX,Wheat Planting
wheat_planting_NV_TMIN,792,-5.004366723102562,2.175573672906732e-05,-3.4388710830827125,-2.8653008652386576,-2.568772659807725,Yes,No,wheat,planting,NV,TMIN,Wheat Planting
wheat_planting_NV_AWND,792,-1.663030643013463,0.45025373876906155,-3.4388710830827125,-2.8653008652386576,-2.568772659807725,No,Yes,wheat,planting,NV,AWND,Wheat Planting
wheat_planting_NY_TMAX,792,-4.642341354921199,0.0001078446039874059,-3.4388710830827125,-2.8653008652386576,-2.568772659807725,Yes,No,wheat,planting,NY,TMAX,Wheat Planting
wheat_planting_NY_TMIN,792,-4.471489924764455,0.0002213283883189709,-3.4388710830827125,-2.8653008652386576,-2.568772659807725,Yes,No,wheat,planting,NY,TMIN,Wheat Planting
wheat_planting_NY_AWND,792,-2.269545168436104,0.18197842648467683,-3.4388599939707056,-2.865295977855759,-2.5687700561872413,No,Yes,wheat,planting,NY,AWND,Wheat Planting
wheat_planting_OH_TMAX,792,-4.2617167522137125,0.0005171330495538524,-3.4388710830827125,-2.8653008652386576,-2.568772659807725,Yes,No,wheat,planting,OH,TMAX,Wheat Planting
wheat_planting_OH_TMIN,792,-4.410168510841265,0.000284771511148857,-3.4388710830827125,-2.8653008652386576,-2.568772659807725,Yes,No,wheat,planting,OH,TMIN,Wheat Planting
wheat_planting_OH_AWND,792,-2.938549453284104,0.04104536859864728,-3.4388710830827125,-2.8653008652386576,-2.568772659807725,Yes,No,wheat,planting,OH,AWND,Wheat Planting
wheat_planting_OK_TMAX,792,-4.781902291246009,5.889129670514524e-05,-3.4388710830827125,-2.8653008652386576,-2.568772659807725,Yes,No,wheat,planting,OK,TMAX,Wheat Planting
wheat_planting_OK_TMIN,792,-4.740080087638735,7.071276705249963e-05,-3.4388710830827125,-2.8653008652386576,-2.568772659807725,Yes,No,wheat,planting,OK,TMIN,Wheat Planting
wheat_planting_OK_AWND,792,-3.9894237387206224,0.0014669155021080095,-3.4388710830827125,-2.8653008652386576,-2.568772659807725,Yes,No,wheat,planting,OK,AWND,Wheat Planting
wheat_planting_OR_TMAX,792,-5.0149418330141575,2.0730597531518486e-05,-3.4388710830827125,-2.8653008652386576,-2.568772659807725,Yes,No,wheat,planting,OR,TMAX,Wheat Planting
wheat_planting_OR_TMIN,792,-4.399643973811259,0.0002972635638619792,-3.4388710830827125,-2.8653008652386576,-2.568772659807725,Yes,No,wheat,planting,OR,TMIN,Wheat Planting
wheat_planting_OR_AWND,792,-9.655308955636666,1.3992881083726487e-16,-3.438697054464251,-2.8652241623148678,-2.5687317987167284,Yes,No,wheat,planting,OR,AWND,Wheat Planting
wheat_planting_PA_TMAX,792,-5.07094857039273,1.6032492137953394e-05,-3.4388710830827125,-2.8653008652386576,-2.568772659807725,Yes,No,wheat,planting,PA,TMAX,Wheat Planting
wheat_planting_PA_TMIN,792,-4.391210056132478,0.0003076472511486151,-3.4388710830827125,-2.8653008652386576,-2.568772659807725,Yes,No,wheat,planting,PA,TMIN,Wheat Planting
wheat_planting_PA_AWND,792,-2.261632050720392,0.1846410374850656,-3.4388710830827125,-2.8653008652386576,-2.568772659807725,No,Yes,wheat,planting,PA,AWND,Wheat Planting
wheat_planting_RI_TMAX,792,-4.320726150674556,0.00040889974930664505,-3.4388710830827125,-2.8653008652386576,-2.568772659807725,Yes,No,wheat,planting,RI,TMAX,Wheat Planting
wheat_planting_RI_TMIN,792,-5.045896871467739,1.79906726006714e-05,-3.4388710830827125,-2.8653008652386576,-2.568772659807725,Yes,No,wheat,planting,RI,TMIN,Wheat Planting
wheat_planting_RI_AWND,792,-3.7341091653590786,0.0036581711726994624,-3.4388710830827125,-2.8653008652386576,-2.568772659807725,Yes,No,wheat,planting,RI,AWND,Wheat Planting
wheat_planting_SC_TMAX,792,-4.700467580472301,8.398274365549421e-05,-3.4388710830827125,-2.8653008652386576,-2.568772659807725,Yes,No,wheat,planting,SC,TMAX,Wheat Planting
wheat_planting_SC_TMIN,792,-4.727565294701007,7.4671383248212e-05,-3.4388710830827125,-2.8653008652386576,-2.568772659807725,Yes,No,wheat,planting,SC,TMIN,Wheat Planting
wheat_planting_SC_AWND,792,-2.523318685126747,0.10990323060606816,-3.4388710830827125,-2.8653008652386576,-2.568772659807725,No,Yes,wheat,planting,SC,AWND,Wheat Planting
wheat_planting_SD_TMAX,792,-4.6585220281378765,0.00010062002393293298,-3.4388710830827125,-2.8653008652386576,-2.568772659807725,Yes,No,wheat,planting,SD,TMAX,Wheat Planting
wheat_planting_SD_TMIN,792,-4.648296153159151,0.00010512999740572339,-3.4388710830827125,-2.8653008652386576,-2.568772659807725,Yes,No,wheat,planting,SD,TMIN,Wheat Planting
wheat_planting_SD_AWND,792,-5.183102927906494,9.517980832572495e-06,-3.4388710830827125,-2.8653008652386576,-2.568772659807725,Yes,No,wheat,planting,SD,AWND,Wheat Planting
wheat_planting_TN_TMAX,792,-4.162615719408116,0.0007617733467994099,-3.4388710830827125,-2.8653008652386576,-2.568772659807725,Yes,No,wheat,planting,TN,TMAX,Wheat Planting
wheat_planting_TN_TMIN,792,-4.566734495768914,0.00014868790751760034,-3.4388710830827125,-2.8653008652386576,-2.568772659807725,Yes,No,wheat,planting,TN,TMIN,Wheat Planting
wheat_planting_TN_AWND,792,-3.5003894005931593,0.007977099059422878,-3.4388710830827125,-2.8653008652386576,-2.568772659807725,Yes,No,wheat,planting,TN,AWND,Wheat Planting
wheat_planting_TX_TMAX,792,-4.041823999651873,0.0012066669293398084,-3.4388710830827125,-2.8653008652386576,-2.568772659807725,Yes,No,wheat,planting,TX,TMAX,Wheat Planting
